family,mode,epoch,train_loss,train_iou,train_dice,val_loss,val_iou,val_dice,learning_rate,seconds,train_alignment_iou,val_alignment_iou,train_seg_loss,train_align_loss,val_seg_loss,val_align_loss
object_zoom,alignment_query_gated_uvd,1,0.8989597502648119,0.2579502857113218,0.3420869740488037,0.7948540151440724,0.32198350702160256,0.41950320303761585,0.001,292.7580442428589,,,0.7410988648977985,0.7893044058062832,0.6472014673576643,0.7382627227288362
object_zoom,alignment_query_gated_uvd,2,0.7760487599061953,0.3385982686902443,0.4398842303878605,0.7604825911398458,0.34855069485297097,0.44938525123503603,0.001,294.1271171569824,,,0.6299658301365296,0.7304146228503638,0.6154627841138788,0.7250990071600181
object_zoom,alignment_query_gated_uvd,3,0.7474613973792376,0.35949840005679745,0.462434259177173,0.7489140159103863,0.3574988611500626,0.4601936352548733,0.001,289.7183303833008,,,0.6037844180791004,0.7183848714032256,0.6052939540745756,0.7181002705356964
object_zoom,alignment_query_gated_uvd,4,0.7302078702185991,0.3721467432654796,0.47659153738942917,0.7468985202757414,0.3589235752531626,0.4578336654100346,0.001,289.9118766784668,,,0.5878150723010978,0.7119639651900337,0.6040032425616036,0.7144763806619819
object_zoom,alignment_query_gated_uvd,5,0.7172212612082801,0.38203864368220497,0.4874794543996208,0.7423879344100706,0.36094910047843876,0.4628979641192682,0.001,299.2335774898529,,,0.5755906255247104,0.7081531530323725,0.5998825939470639,0.7125266769814517
object_zoom,alignment_query_gated_uvd,6,0.7055034182167789,0.39104417207058917,0.4972434476308702,0.7318577410205154,0.37043202910351264,0.47066383113624466,0.001,287.0229768753052,,,0.5642509418796331,0.7062623617087485,0.589744189603429,0.7105677329092221
object_zoom,alignment_query_gated_uvd,7,0.6950355890409845,0.39972279968520713,0.5065819925726411,0.7274695976909568,0.37323639407641424,0.47851372883929405,0.001,284.92940497398376,,,0.5542224552465277,0.7040656424639122,0.5855089728243271,0.7098030961704357
object_zoom,alignment_query_gated_uvd,8,0.6847096128823655,0.4077562577929057,0.5155027760749301,0.7259227752428353,0.3743361830711365,0.4756156745916303,0.001,295.28907799720764,,,0.5442703098169897,0.7021964926101052,0.5844274342638774,0.7074766834191134
object_zoom,alignment_query_gated_uvd,9,0.6767781521356888,0.4144006050889357,0.5227421000832279,0.7267115849121489,0.37412352784423253,0.4742958741473534,0.001,302.0928063392639,,,0.5364887586674768,0.7014469434284742,0.5852302681923941,0.7074065746612919
object_zoom,alignment_query_gated_uvd,10,0.6680090055712735,0.4209750384261859,0.5303315884425769,0.7204170389082826,0.3802144434524071,0.48059477042225957,0.001,292.8377115726471,,,0.5279530555226765,0.7002797290100381,0.5792915099647052,0.7056276240780901
object_zoom,alignment_query_gated_uvd,11,0.660571866425121,0.42751699903702706,0.5373437218151585,0.7270352700253007,0.3760618761326503,0.4746568268556811,0.001,286.5125467777252,,,0.5206102660522015,0.6998079853383355,0.5858517647303938,0.7059175106571202
object_zoom,alignment_query_gated_uvd,12,0.652837765523801,0.4339869476595496,0.5442802614265644,0.7245890024281886,0.3786181707855439,0.47851583831004213,0.001,291.6813042163849,,,0.513052962312524,0.6989239926177491,0.5833254833308882,0.7063175805049678
object_zoom,alignment_query_gated_uvd,13,0.6469380763869262,0.4388716628416006,0.5497877458795742,0.7248015378671171,0.37776496890679145,0.4773697433862614,0.0005,285.9254574775696,,,0.5071123265018448,0.6991287285752658,0.5833588420637474,0.7072134562552039
object_zoom,alignment_query_gated_uvd,14,0.6223268473765939,0.4595612607145756,0.5705393316461534,0.7216052083135809,0.38292166589083154,0.4815180774902706,0.0005,289.58268189430237,,,0.4834449279198217,0.6944095782748319,0.5812176712251147,0.701937661844807
object_zoom,alignment_query_gated_uvd,15,0.6122604759908012,0.4684905082696483,0.579773157800372,0.7213976333056453,0.38345340929499466,0.4809190957227314,0.0005,289.78704929351807,,,0.47374577773544096,0.6925734760958279,0.58144707169219,0.6997527907709988
object_zoom,alignment_query_gated_uvd,16,0.6065137893448213,0.4733290551536214,0.5849344335248969,0.7233057378951014,0.38091849361294167,0.48022480313831933,0.0005,289.08265709877014,,,0.46816563529883387,0.6917407519373007,0.5833735528372895,0.6996609151942058
object_zoom,alignment_query_gated_uvd,17,0.6007514581876294,0.47831723595097186,0.5902169924098364,0.7280997683443812,0.3777777890975164,0.4748521602140918,0.0005,294.3696348667145,,,0.4625261750846283,0.6911263981101141,0.5882306101509925,0.6993457739921578
object_zoom,alignment_query_gated_uvd,18,0.5958389786450723,0.4826689890578833,0.5947282820879862,0.7309348968369033,0.37677478349838955,0.4742323495648568,0.00025,296.44102215766907,,,0.45768235566324544,0.6907830971797692,0.5912198970232967,0.6985749748275246
object_zoom,alignment_query_gated_uvd,19,0.5814487559291243,0.495936217045695,0.6074213111420291,0.7282361755993503,0.37866433873017113,0.4758745043216014,0.00025,288.7258229255676,,,0.44363419491841205,0.6890727897340482,0.5887411224546298,0.6974752537640939
object_zoom,alignment_query_gated_uvd,20,0.5759651021014165,0.5011084345172498,0.6124984399792149,0.7319430396394823,0.3766851035843904,0.473971280754577,0.00025,291.3602077960968,,,0.43831057483701213,0.6882726174661148,0.5924825798860774,0.6973022791560028
